📺中央数字超高清,#genre#
CCTV12,http://61.157.84.215:6868/rtp/239.93.1.30:8124$四川cmc
CCTV12,http://49.79.200.212:8181/rtp/239.49.8.55:9822$江苏新cmc
CCTV12,http://49.80.213.244:8088/rtp/239.49.8.55:9822$江苏新cmc
CCTV12,http://27.188.104.125:9009/rtp/239.254.200.161:6000$河北cmc
CCTV13,http://222.95.209.51:8554/rtp/239.49.8.109:8000$江苏新cmc
CCTV13,http://221.216.137.230:8012/rtp/239.3.1.124:8128$北京uni
CCTV13,http://221.221.146.211:8182/rtp/239.3.1.124:8128$北京uni
CCTV13,http://221.229.228.191:3000/rtp/239.49.8.109:8000$江苏新cmc
CCTV13,http://218.94.98.14:10001/rtp/239.49.8.109:8000$江苏新cmc
CCTV13,http://171.212.150.204:19999/rtp/239.93.0.66:5140$四川cmc
CCTV13,http://171.213.130.146:8889/rtp/239.93.0.66:5140$四川cmc
CCTV13,http://171.213.142.163:8123/rtp/239.93.0.66:5140$四川cmc
CCTV13,http://171.213.203.138:8088/rtp/239.93.0.66:5140$四川cmc
CCTV13,http://121.235.15.21:4022/rtp/239.49.8.109:8000$江苏新cmc
CCTV13,http://118.112.192.231:2016/rtp/239.93.0.66:5140$四川cmc
CCTV13,http://117.85.154.137:8800/rtp/239.49.8.109:8000$江苏新cmc
CCTV13,http://114.254.95.3:2222/rtp/239.3.1.124:8128$北京uni
CCTV13,http://106.112.255.218:8989/rtp/239.254.200.9:8264$河北cmc
CCTV13,http://106.118.0.178:4022/rtp/239.254.200.9:8264$河北cmc
CCTV13,http://61.157.84.215:6868/rtp/239.93.0.66:5140$四川cmc
CCTV13,http://49.79.200.212:8181/rtp/239.49.8.109:8000$江苏新cmc
CCTV13,http://49.80.213.244:8088/rtp/239.49.8.109:8000$江苏新cmc
CCTV13,http://27.188.104.125:9009/rtp/239.254.200.9:8264$河北cmc
CCTV14,http://222.95.209.51:8554/rtp/239.49.8.56:9826$江苏新cmc
CCTV14,http://221.216.137.230:8012/rtp/239.3.1.65:8132$北京uni
CCTV14,http://221.221.146.211:8182/rtp/239.3.1.65:8132$北京uni
CCTV14,http://221.229.228.191:3000/rtp/239.49.8.56:9826$江苏新cmc
CCTV14,http://218.94.98.14:10001/rtp/239.49.8.56:9826$江苏新cmc
CCTV14,http://171.212.150.204:19999/rtp/239.93.1.29:6000$四川cmc
CCTV14,http://171.213.130.146:8889/rtp/239.93.1.29:6000$四川cmc
CCTV14,http://171.213.142.163:8123/rtp/239.93.1.29:6000$四川cmc
CCTV14,http://171.213.203.138:8088/rtp/239.93.1.29:6000$四川cmc
CCTV14,http://121.235.15.21:4022/rtp/239.49.8.56:9826$江苏新cmc
CCTV14,http://118.112.192.231:2016/rtp/239.93.1.29:6000$四川cmc
CCTV14,http://117.85.154.137:8800/rtp/239.49.8.56:9826$江苏新cmc
CCTV14,http://114.254.95.3:2222/rtp/239.3.1.65:8132$北京uni
CCTV14,http://106.112.255.218:8989/rtp/239.254.200.162:6000$河北cmc
CCTV14,http://106.118.0.178:4022/rtp/239.254.200.162:6000$河北cmc
CCTV14,http://61.157.84.215:6868/rtp/239.93.1.29:6000$四川cmc
CCTV14,http://49.79.200.212:8181/rtp/239.49.8.56:9826$江苏新cmc
CCTV14,http://49.80.213.244:8088/rtp/239.49.8.56:9826$江苏新cmc
CCTV14,http://27.188.104.125:9009/rtp/239.254.200.162:6000$河北cmc
CCTV15,http://222.95.209.51:8554/rtp/239.49.0.128:8000$江苏新cmc
CCTV15,http://221.216.137.230:8012/rtp/239.3.1.153:8136$北京uni
CCTV15,http://221.221.146.211:8182/rtp/239.3.1.153:8136$北京uni
CCTV15,http://221.229.228.191:3000/rtp/239.49.0.128:8000$江苏新cmc
CCTV15,http://218.94.98.14:10001/rtp/239.49.0.128:8000$江苏新cmc
CCTV15,http://171.212.150.204:19999/rtp/239.93.0.103:5140$四川cmc
CCTV15,http://171.213.130.146:8889/rtp/239.93.0.103:5140$四川cmc
CCTV15,http://171.213.142.163:8123/rtp/239.93.0.103:5140$四川cmc
CCTV15,http://171.213.203.138:8088/rtp/239.93.0.103:5140$四川cmc
CCTV15,http://121.235.15.21:4022/rtp/239.49.0.128:8000$江苏新cmc
CCTV15,http://118.112.192.231:2016/rtp/239.93.0.103:5140$四川cmc
CCTV15,http://117.85.154.137:8800/rtp/239.49.0.128:8000$江苏新cmc
CCTV15,http://114.254.95.3:2222/rtp/239.3.1.153:8136$北京uni
CCTV15,http://106.112.255.218:8989/rtp/239.254.201.124:8136$河北cmc
CCTV15,http://106.118.0.178:4022/rtp/239.254.201.124:8136$河北cmc
CCTV15,http://61.157.84.215:6868/rtp/239.93.0.103:5140$四川cmc
CCTV15,http://49.79.200.212:8181/rtp/239.49.0.128:8000$江苏新cmc
CCTV15,http://49.80.213.244:8088/rtp/239.49.0.128:8000$江苏新cmc
CCTV15,http://27.188.104.125:9009/rtp/239.254.201.124:8136$河北cmc
CCTV16,http://222.95.209.51:8554/rtp/239.49.8.31:8000$江苏新cmc
CCTV16,http://221.216.137.230:8012/rtp/239.3.1.184:8001$北京uni
CCTV16,http://221.221.146.211:8182/rtp/239.3.1.184:8001$北京uni
CCTV16,http://221.229.228.191:3000/rtp/239.49.8.31:8000$江苏新cmc
CCTV16,http://218.94.98.14:10001/rtp/239.49.8.31:8000$江苏新cmc
CCTV16,http://121.235.15.21:4022/rtp/239.49.8.31:8000$江苏新cmc
CCTV16,http://117.85.154.137:8800/rtp/239.49.8.31:8000$江苏新cmc
CCTV16,http://114.254.95.3:2222/rtp/239.3.1.184:8001$北京uni
CCTV16,http://49.79.200.212:8181/rtp/239.49.8.31:8000$江苏新cmc
CCTV16,http://49.80.213.244:8088/rtp/239.49.8.31:8000$江苏新cmc
CCTV17,http://222.95.209.51:8554/rtp/239.49.8.52:9810$江苏新cmc
CCTV17,http://221.216.137.230:8012/rtp/239.3.1.151:8144$北京uni
CCTV17,http://221.221.146.211:8182/rtp/239.3.1.151:8144$北京uni
CCTV17,http://221.229.228.191:3000/rtp/239.49.8.52:9810$江苏新cmc
CCTV17,http://218.94.98.14:10001/rtp/239.49.8.52:9810$江苏新cmc
CCTV17,http://171.212.150.204:19999/rtp/239.93.0.92:5140$四川cmc
CCTV17,http://171.213.130.146:8889/rtp/239.93.0.92:5140$四川cmc
CCTV17,http://171.213.142.163:8123/rtp/239.93.0.92:5140$四川cmc
CCTV17,http://171.213.203.138:8088/rtp/239.93.0.92:5140$四川cmc
CCTV17,http://121.235.15.21:4022/rtp/239.49.8.52:9810$江苏新cmc
CCTV17,http://118.112.192.231:2016/rtp/239.93.0.92:5140$四川cmc
CCTV17,http://117.85.154.137:8800/rtp/239.49.8.52:9810$江苏新cmc
CCTV17,http://114.254.95.3:2222/rtp/239.3.1.151:8144$北京uni
CCTV17,http://106.112.255.218:8989/rtp/239.254.201.120:8144$河北cmc
CCTV17,http://106.118.0.178:4022/rtp/239.254.201.120:8144$河北cmc
CCTV17,http://61.157.84.215:6868/rtp/239.93.0.92:5140$四川cmc
CCTV17,http://49.79.200.212:8181/rtp/239.49.8.52:9810$江苏新cmc
CCTV17,http://49.80.213.244:8088/rtp/239.49.8.52:9810$江苏新cmc
CCTV17,http://27.188.104.125:9009/rtp/239.254.201.120:8144$河北cmc
CCTV4,http://106.112.255.218:8989/rtp/239.254.201.206:4220$河北cmc
CCTV4,http://106.118.0.178:4022/rtp/239.254.201.206:4220$河北cmc
CCTV4,http://27.188.104.125:9009/rtp/239.254.201.206:4220$河北cmc
CCTV4,http://106.112.255.218:8989/rtp/239.254.201.205:4220$河北cmc
CCTV4,http://106.118.0.178:4022/rtp/239.254.201.205:4220$河北cmc
CCTV4,http://27.188.104.125:9009/rtp/239.254.201.205:4220$河北cmc
CCTV怀旧剧场,http://171.212.150.204:19999/rtp/239.93.1.198:5140$四川cmc
CCTV怀旧剧场,http://171.213.130.146:8889/rtp/239.93.1.198:5140$四川cmc
CCTV怀旧剧场,http://171.213.142.163:8123/rtp/239.93.1.198:5140$四川cmc
CCTV怀旧剧场,http://171.213.203.138:8088/rtp/239.93.1.198:5140$四川cmc
CCTV怀旧剧场,http://118.112.192.231:2016/rtp/239.93.1.198:5140$四川cmc
CCTV怀旧剧场,http://61.157.84.215:6868/rtp/239.93.1.198:5140$四川cmc
CCTV文化精品,http://171.212.150.204:19999/rtp/239.93.42.47:5140$四川cmc
CCTV文化精品,http://171.213.130.146:8889/rtp/239.93.42.47:5140$四川cmc
CCTV文化精品,http://171.213.142.163:8123/rtp/239.93.42.47:5140$四川cmc
CCTV文化精品,http://171.213.203.138:8088/rtp/239.93.42.47:5140$四川cmc
CCTV文化精品,http://118.112.192.231:2016/rtp/239.93.42.47:5140$四川cmc
CCTV文化精品,http://61.157.84.215:6868/rtp/239.93.42.47:5140$四川cmc
CCTV第一剧场,http://171.212.150.204:19999/rtp/239.93.1.197:5140$四川cmc
CCTV第一剧场,http://171.213.130.146:8889/rtp/239.93.1.197:5140$四川cmc
CCTV第一剧场,http://171.213.142.163:8123/rtp/239.93.1.197:5140$四川cmc
CCTV第一剧场,http://171.213.203.138:8088/rtp/239.93.1.197:5140$四川cmc
CCTV第一剧场,http://118.112.192.231:2016/rtp/239.93.1.197:5140$四川cmc
CCTV第一剧场,http://61.157.84.215:6868/rtp/239.93.1.197:5140$四川cmc
CCTV高尔夫网球,http://171.212.150.204:19999/rtp/239.93.1.54:5140$四川cmc
CCTV高尔夫网球,http://171.213.130.146:8889/rtp/239.93.1.54:5140$四川cmc
CCTV高尔夫网球,http://171.213.142.163:8123/rtp/239.93.1.54:5140$四川cmc
CCTV高尔夫网球,http://171.213.203.138:8088/rtp/239.93.1.54:5140$四川cmc
CCTV高尔夫网球,http://118.112.192.231:2016/rtp/239.93.1.54:5140$四川cmc
CCTV高尔夫网球,http://61.157.84.215:6868/rtp/239.93.1.54:5140$四川cmc
CETV1,http://222.95.209.51:8554/rtp/239.49.8.115:8000$江苏新cmc
CETV1,http://221.229.228.191:3000/rtp/239.49.8.115:8000$江苏新cmc
CETV1,http://218.94.98.14:10001/rtp/239.49.8.115:8000$江苏新cmc
CETV1,http://171.212.150.204:19999/rtp/239.93.1.111:5140$四川cmc
CETV1,http://171.213.130.146:8889/rtp/239.93.1.111:5140$四川cmc
CETV1,http://171.213.142.163:8123/rtp/239.93.1.111:5140$四川cmc
CETV1,http://171.213.203.138:8088/rtp/239.93.1.111:5140$四川cmc
CETV1,http://121.235.15.21:4022/rtp/239.49.8.115:8000$江苏新cmc
CETV1,http://118.112.192.231:2016/rtp/239.93.1.111:5140$四川cmc
CETV1,http://117.85.154.137:8800/rtp/239.49.8.115:8000$江苏新cmc
CETV1,http://106.112.255.218:8989/rtp/239.254.200.225:6259$河北cmc
CETV1,http://106.118.0.178:4022/rtp/239.254.200.225:6259$河北cmc
CETV1,http://61.157.84.215:6868/rtp/239.93.1.111:5140$四川cmc
CETV1,http://49.79.200.212:8181/rtp/239.49.8.115:8000$江苏新cmc
CETV1,http://49.80.213.244:8088/rtp/239.49.8.115:8000$江苏新cmc
CETV1,http://27.188.104.125:9009/rtp/239.254.200.225:6259$河北cmc
CETV2,http://171.212.150.204:19999/rtp/239.93.0.113:5140$四川cmc
CETV2,http://171.213.130.146:8889/rtp/239.93.0.113:5140$四川cmc
CETV2,http://171.213.142.163:8123/rtp/239.93.0.113:5140$四川cmc
CETV2,http://171.213.203.138:8088/rtp/239.93.0.113:5140$四川cmc
CETV2,http://118.112.192.231:2016/rtp/239.93.0.113:5140$四川cmc
CETV2,http://61.157.84.215:6868/rtp/239.93.0.113:5140$四川cmc
CETV4,http://222.95.209.51:8554/rtp/239.49.0.125:8000$江苏新cmc
CETV4,http://221.229.228.191:3000/rtp/239.49.0.125:8000$江苏新cmc
CETV4,http://218.94.98.14:10001/rtp/239.49.0.125:8000$江苏新cmc
CETV4,http://121.235.15.21:4022/rtp/239.49.0.125:8000$江苏新cmc
CETV4,http://117.85.154.137:8800/rtp/239.49.0.125:8000$江苏新cmc
CETV4,http://106.112.255.218:8989/rtp/239.254.200.227:6261$河北cmc
CETV4,http://106.118.0.178:4022/rtp/239.254.200.227:6261$河北cmc
CETV4,http://49.79.200.212:8181/rtp/239.49.0.125:8000$江苏新cmc
CETV4,http://49.80.213.244:8088/rtp/239.49.0.125:8000$江苏新cmc
CETV4,http://27.188.104.125:9009/rtp/239.254.200.227:6261$河北cmc
CETV5,http://106.112.255.218:8989/rtp/239.254.201.230:7253$河北cmc
CETV5,http://106.118.0.178:4022/rtp/239.254.201.230:7253$河北cmc
CETV5,http://27.188.104.125:9009/rtp/239.254.201.230:7253$河北cmc
世界地理,http://222.95.209.51:8554/rtp/239.49.8.87:8000$江苏新cmc
世界地理,http://221.229.228.191:3000/rtp/239.49.8.87:8000$江苏新cmc
世界地理,http://218.94.98.14:10001/rtp/239.49.8.87:8000$江苏新cmc
世界地理,http://121.235.15.21:4022/rtp/239.49.8.87:8000$江苏新cmc
世界地理,http://117.85.154.137:8800/rtp/239.49.8.87:8000$江苏新cmc
世界地理,http://106.112.255.218:8989/rtp/239.254.201.226:7254$河北cmc
世界地理,http://106.118.0.178:4022/rtp/239.254.201.226:7254$河北cmc
世界地理,http://49.79.200.212:8181/rtp/239.49.8.87:8000$江苏新cmc
世界地理,http://49.80.213.244:8088/rtp/239.49.8.87:8000$江苏新cmc
世界地理,http://27.188.104.125:9009/rtp/239.254.201.226:7254$河北cmc
兵器科技,http://222.95.209.51:8554/rtp/239.49.8.88:8000$江苏新cmc
兵器科技,http://221.229.228.191:3000/rtp/239.49.8.88:8000$江苏新cmc
兵器科技,http://218.94.98.14:10001/rtp/239.49.8.88:8000$江苏新cmc
兵器科技,http://121.235.15.21:4022/rtp/239.49.8.88:8000$江苏新cmc
兵器科技,http://117.85.154.137:8800/rtp/239.49.8.88:8000$江苏新cmc
兵器科技,http://106.112.255.218:8989/rtp/239.254.201.225:7249$河北cmc
兵器科技,http://106.118.0.178:4022/rtp/239.254.201.225:7249$河北cmc
兵器科技,http://49.79.200.212:8181/rtp/239.49.8.88:8000$江苏新cmc
兵器科技,http://49.80.213.244:8088/rtp/239.49.8.88:8000$江苏新cmc
兵器科技,http://27.188.104.125:9009/rtp/239.254.201.225:7249$河北cmc
央视台球,http://222.95.209.51:8554/rtp/239.49.8.32:8000$江苏新cmc
央视台球,http://221.229.228.191:3000/rtp/239.49.8.32:8000$江苏新cmc
央视台球,http://218.94.98.14:10001/rtp/239.49.8.32:8000$江苏新cmc
央视台球,http://121.235.15.21:4022/rtp/239.49.8.32:8000$江苏新cmc
央视台球,http://117.85.154.137:8800/rtp/239.49.8.32:8000$江苏新cmc
央视台球,http://106.112.255.218:8989/rtp/239.254.201.171:7176$河北cmc
央视台球,http://106.118.0.178:4022/rtp/239.254.201.171:7176$河北cmc
央视台球,http://49.79.200.212:8181/rtp/239.49.8.32:8000$江苏新cmc
央视台球,http://49.80.213.244:8088/rtp/239.49.8.32:8000$江苏新cmc
央视台球,http://27.188.104.125:9009/rtp/239.254.201.171:7176$河北cmc
女性时尚,http://222.95.209.51:8554/rtp/239.49.8.93:8000$江苏新cmc
女性时尚,http://221.229.228.191:3000/rtp/239.49.8.93:8000$江苏新cmc
女性时尚,http://218.94.98.14:10001/rtp/239.49.8.93:8000$江苏新cmc
女性时尚,http://121.235.15.21:4022/rtp/239.49.8.93:8000$江苏新cmc
女性时尚,http://117.85.154.137:8800/rtp/239.49.8.93:8000$江苏新cmc
女性时尚,http://106.112.255.218:8989/rtp/239.254.201.228:7255$河北cmc
女性时尚,http://106.118.0.178:4022/rtp/239.254.201.228:7255$河北cmc
女性时尚,http://49.79.200.212:8181/rtp/239.49.8.93:8000$江苏新cmc
女性时尚,http://49.80.213.244:8088/rtp/239.49.8.93:8000$江苏新cmc
女性时尚,http://27.188.104.125:9009/rtp/239.254.201.228:7255$河北cmc
怀旧剧场,http://222.95.209.51:8554/rtp/239.49.8.91:8000$江苏新cmc
怀旧剧场,http://221.229.228.191:3000/rtp/239.49.8.91:8000$江苏新cmc
怀旧剧场,http://218.94.98.14:10001/rtp/239.49.8.91:8000$江苏新cmc
怀旧剧场,http://121.235.15.21:4022/rtp/239.49.8.91:8000$江苏新cmc
怀旧剧场,http://117.85.154.137:8800/rtp/239.49.8.91:8000$江苏新cmc
怀旧剧场,http://106.112.255.218:8989/rtp/239.254.201.220:7256$河北cmc
怀旧剧场,http://106.118.0.178:4022/rtp/239.254.201.220:7256$河北cmc
怀旧剧场,http://49.79.200.212:8181/rtp/239.49.8.91:8000$江苏新cmc
怀旧剧场,http://49.80.213.244:8088/rtp/239.49.8.91:8000$江苏新cmc
怀旧剧场,http://27.188.104.125:9009/rtp/239.254.201.220:7256$河北cmc
文化精品,http://222.95.209.51:8554/rtp/239.49.8.90:8000$江苏新cmc
文化精品,http://221.229.228.191:3000/rtp/239.49.8.90:8000$江苏新cmc
文化精品,http://218.94.98.14:10001/rtp/239.49.8.90:8000$江苏新cmc
文化精品,http://121.235.15.21:4022/rtp/239.49.8.90:8000$江苏新cmc
文化精品,http://117.85.154.137:8800/rtp/239.49.8.90:8000$江苏新cmc
文化精品,http://106.112.255.218:8989/rtp/239.254.201.229:7260$河北cmc
文化精品,http://106.118.0.178:4022/rtp/239.254.201.229:7260$河北cmc
文化精品,http://49.79.200.212:8181/rtp/239.49.8.90:8000$江苏新cmc
文化精品,http://49.80.213.244:8088/rtp/239.49.8.90:8000$江苏新cmc
文化精品,http://27.188.104.125:9009/rtp/239.254.201.229:7260$河北cmc
电视指南,http://222.95.209.51:8554/rtp/239.49.8.84:8000$江苏新cmc
电视指南,http://221.229.228.191:3000/rtp/239.49.8.84:8000$江苏新cmc
电视指南,http://218.94.98.14:10001/rtp/239.49.8.84:8000$江苏新cmc
电视指南,http://121.235.15.21:4022/rtp/239.49.8.84:8000$江苏新cmc
电视指南,http://117.85.154.137:8800/rtp/239.49.8.84:8000$江苏新cmc
电视指南,http://106.112.255.218:8989/rtp/239.254.201.217:7250$河北cmc
电视指南,http://106.118.0.178:4022/rtp/239.254.201.217:7250$河北cmc
电视指南,http://49.79.200.212:8181/rtp/239.49.8.84:8000$江苏新cmc
电视指南,http://49.80.213.244:8088/rtp/239.49.8.84:8000$江苏新cmc
电视指南,http://27.188.104.125:9009/rtp/239.254.201.217:7250$河北cmc
第一剧场,http://222.95.209.51:8554/rtp/239.49.8.94:8000$江苏新cmc
第一剧场,http://221.229.228.191:3000/rtp/239.49.8.94:8000$江苏新cmc
第一剧场,http://218.94.98.14:10001/rtp/239.49.8.94:8000$江苏新cmc
第一剧场,http://121.235.15.21:4022/rtp/239.49.8.94:8000$江苏新cmc
第一剧场,http://117.85.154.137:8800/rtp/239.49.8.94:8000$江苏新cmc
第一剧场,http://106.112.255.218:8989/rtp/239.254.201.218:7258$河北cmc
第一剧场,http://106.118.0.178:4022/rtp/239.254.201.218:7258$河北cmc
第一剧场,http://49.79.200.212:8181/rtp/239.49.8.94:8000$江苏新cmc
第一剧场,http://49.80.213.244:8088/rtp/239.49.8.94:8000$江苏新cmc
第一剧场,http://27.188.104.125:9009/rtp/239.254.201.218:7258$河北cmc
风云剧场,http://222.95.209.51:8554/rtp/239.49.8.89:8000$江苏新cmc
风云剧场,http://221.229.228.191:3000/rtp/239.49.8.89:8000$江苏新cmc
风云剧场,http://218.94.98.14:10001/rtp/239.49.8.89:8000$江苏新cmc
风云剧场,http://121.235.15.21:4022/rtp/239.49.8.89:8000$江苏新cmc
风云剧场,http://117.85.154.137:8800/rtp/239.49.8.89:8000$江苏新cmc
风云剧场,http://106.112.255.218:8989/rtp/239.254.201.219:7257$河北cmc
风云剧场,http://106.118.0.178:4022/rtp/239.254.201.219:7257$河北cmc
风云剧场,http://49.79.200.212:8181/rtp/239.49.8.89:8000$江苏新cmc
风云剧场,http://49.80.213.244:8088/rtp/239.49.8.89:8000$江苏新cmc
风云剧场,http://27.188.104.125:9009/rtp/239.254.201.219:7257$河北cmc
风云足球,http://222.95.209.51:8554/rtp/239.49.8.85:8000$江苏新cmc
风云足球,http://221.229.228.191:3000/rtp/239.49.8.85:8000$江苏新cmc
风云足球,http://218.94.98.14:10001/rtp/239.49.8.85:8000$江苏新cmc
风云足球,http://121.235.15.21:4022/rtp/239.49.8.85:8000$江苏新cmc
风云足球,http://117.85.154.137:8800/rtp/239.49.8.85:8000$江苏新cmc
风云足球,http://106.112.255.218:8989/rtp/239.254.201.222:7251$河北cmc
风云足球,http://106.118.0.178:4022/rtp/239.254.201.222:7251$河北cmc
风云足球,http://49.79.200.212:8181/rtp/239.49.8.85:8000$江苏新cmc
风云足球,http://49.80.213.244:8088/rtp/239.49.8.85:8000$江苏新cmc
风云足球,http://27.188.104.125:9009/rtp/239.254.201.222:7251$河北cmc
风云音乐,http://222.95.209.51:8554/rtp/239.49.8.92:8000$江苏新cmc
风云音乐,http://221.229.228.191:3000/rtp/239.49.8.92:8000$江苏新cmc
风云音乐,http://218.94.98.14:10001/rtp/239.49.8.92:8000$江苏新cmc
风云音乐,http://121.235.15.21:4022/rtp/239.49.8.92:8000$江苏新cmc
风云音乐,http://117.85.154.137:8800/rtp/239.49.8.92:8000$江苏新cmc
风云音乐,http://106.112.255.218:8989/rtp/239.254.201.221:7259$河北cmc
风云音乐,http://106.118.0.178:4022/rtp/239.254.201.221:7259$河北cmc
风云音乐,http://49.79.200.212:8181/rtp/239.49.8.92:8000$江苏新cmc
风云音乐,http://49.80.213.244:8088/rtp/239.49.8.92:8000$江苏新cmc
风云音乐,http://27.188.104.125:9009/rtp/239.254.201.221:7259$河北cmc
高尔夫网球,http://222.95.209.51:8554/rtp/239.49.8.86:8000$江苏新cmc
高尔夫网球,http://221.229.228.191:3000/rtp/239.49.8.86:8000$江苏新cmc
高尔夫网球,http://218.94.98.14:10001/rtp/239.49.8.86:8000$江苏新cmc
高尔夫网球,http://121.235.15.21:4022/rtp/239.49.8.86:8000$江苏新cmc
高尔夫网球,http://117.85.154.137:8800/rtp/239.49.8.86:8000$江苏新cmc
高尔夫网球,http://106.112.255.218:8989/rtp/239.254.201.223:7252$河北cmc
高尔夫网球,http://106.118.0.178:4022/rtp/239.254.201.223:7252$河北cmc
高尔夫网球,http://49.79.200.212:8181/rtp/239.49.8.86:8000$江苏新cmc
高尔夫网球,http://49.80.213.244:8088/rtp/239.49.8.86:8000$江苏新cmc
高尔夫网球,http://27.188.104.125:9009/rtp/239.254.201.223:7252$河北cmc
CHC动作电影,http://gpower.ltd:4022/rtp/225.0.4.229:7980$重庆uni3+
CHC动作电影,http://kms.erfiy.com:8884/rtp/225.0.4.229:7980$重庆uni2+
CHC动作电影,http://183.187.49.238:8888/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://183.191.181.103:8003/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://171.116.7.12:8002/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://171.116.7.12:8005/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://171.120.56.192:8085/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://171.122.20.51:8083/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://171.80.114.88:4022/rtp/239.69.1.242:11094$湖北cmc
CHC动作电影,http://171.83.136.213:8989/rtp/239.69.1.242:11094$湖北cmc
CHC动作电影,http://118.81.164.189:8085/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://111.170.82.136:9999/rtp/239.69.1.242:11094$湖北cmc
CHC动作电影,http://60.223.69.193:10000/rtp/226.0.2.94:8012$山西uni
CHC动作电影,http://27.17.237.199:8088/rtp/239.69.1.242:11094$湖北cmc
CHC家庭影院,http://gpower.ltd:4022/rtp/225.0.4.228:7980$重庆uni3+
CHC家庭影院,http://kms.erfiy.com:8884/rtp/225.0.4.228:7980$重庆uni2+
CHC家庭影院,http://183.187.49.238:8888/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://183.191.181.103:8003/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://171.116.7.12:8002/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://171.116.7.12:8005/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://171.120.56.192:8085/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://171.122.20.51:8083/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://171.80.114.88:4022/rtp/239.69.1.243:11100$湖北cmc
CHC家庭影院,http://171.83.136.213:8989/rtp/239.69.1.243:11100$湖北cmc
CHC家庭影院,http://118.81.164.189:8085/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://111.170.82.136:9999/rtp/239.69.1.243:11100$湖北cmc
CHC家庭影院,http://60.223.69.193:10000/rtp/226.0.2.240:9820$山西uni
CHC家庭影院,http://27.17.237.199:8088/rtp/239.69.1.243:11100$湖北cmc
CHC高清电影,http://gpower.ltd:4022/rtp/225.0.4.230:7980$重庆uni3+
CHC高清电影,http://kms.erfiy.com:8884/rtp/225.0.4.230:7980$重庆uni2+
CHC高清电影,http://183.187.49.238:8888/rtp/226.0.2.93:8004$山西uni
CHC高清电影,http://183.191.181.103:8003/rtp/226.0.2.93:8004$山西uni
CHC高清电影,http://171.116.7.12:8002/rtp/226.0.2.93:8004$山西uni
CHC高清电影,http://171.116.7.12:8005/rtp/226.0.2.93:8004$山西uni
CHC高清电影,http://171.120.56.192:8085/rtp/226.0.2.93:8004$山西uni
CHC高清电影,http://171.122.20.51:8083/rtp/226.0.2.93:8004$山西uni
CHC高清电影,http://171.80.114.88:4022/rtp/239.69.1.241:11088$湖北cmc
CHC高清电影,http://171.83.136.213:8989/rtp/239.69.1.241:11088$湖北cmc
